MUNICIPIO_CRIME;NATUREZA_CRIME;ARMA_UTILIZADA;DATA_REGISTRO;SEXO;IDADE;MES_ANO;LONGITUDE;LATITUDE;INCIDENCIA_CRIME;POPULACAO;IDHM;PIB_PERCAPITA
Acopiara;Homicidio Doloso;Arma De Fogo;24/11/2016;Masculino;34;11/2016;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma De Fogo;13/05/2018;Masculino;42;05/2018;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma Branca;19/04/2018;Masculino;28;04/2018;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma De Fogo;06/11/2017;Masculino;42;11/2017;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma De Fogo;19/11/2015;Feminino;20;11/2015;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma De Fogo;05/08/2015;Masculino;28;08/2015;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma De Fogo;03/01/2018;Masculino;67;01/2018;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma De Fogo;13/01/2015;Masculino;25;01/2015;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma De Fogo;24/03/2015;Masculino;30;03/2015;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma De Fogo;15/04/2014;Masculino;46;04/2014;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma De Fogo;17/11/2014;Masculino;38;11/2014;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma De Fogo;18/10/2017;Feminino;26;10/2017;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma De Fogo;26/03/2017;Masculino;42;03/2017;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma De Fogo;04/01/2017;Masculino;35;01/2017;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Roubo Seguido De Morte (Latrocinio);Outros;21/06/2017;Masculino;76;06/2017;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Outros;22/01/2017;Masculino;31;01/2017;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma De Fogo;05/11/2017;Masculino;27;11/2017;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma De Fogo;01/09/2018;Masculino;34;09/2018;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma Branca;4/07/2014;Masculino;57;07/2014;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma De Fogo;22/07/2017;Masculino;18;07/2017;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Outros;19/08/2018;Feminino;21;08/2018;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma De Fogo;04/01/2017;Masculino;25;01/2017;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma De Fogo;01/09/2018;Masculino;70;09/2018;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Outros;18/09/2017;Masculino;66;09/2017;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Acopiara;Homicidio Doloso;Arma De Fogo;29/06/2015;Masculino;NA;06/2015;-39,45571;-6,092762;  91;51171;0.595;4025.9400000000001
Aiuaba;Homicidio Doloso;Arma De Fogo;24/09/2016;Masculino;58;09/2016;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Homicidio Doloso;Arma De Fogo;24/09/2016;Masculino;38;09/2016;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Homicidio Doloso;Arma De Fogo;13/01/2016;Masculino;73;01/2016;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Homicidio Doloso;Arma De Fogo;20/04/2017;Masculino;34;04/2017;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Homicidio Doloso;Arma De Fogo;19/03/2017;Masculino;33;03/2017;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Homicidio Doloso;Arma De Fogo;22/10/2014;Masculino;42;10/2014;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Homicidio Doloso;Arma De Fogo;16-May-2017;Masculino;29;NA;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Homicidio Doloso;Arma Branca;04/06/2017;Masculino;22;06/2017;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Homicidio Doloso;Arma De Fogo;26/10/2016;Masculino;NA;10/2016;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Homicidio Doloso;Outros;17/02/2015;Masculino;44;02/2015;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Homicidio Doloso;Arma De Fogo;16/09/2018;Masculino;33;09/2018;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Homicidio Doloso;Arma De Fogo;02/12/2016;Masculino;47;12/2016;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Homicidio Doloso;Arma Branca;16/08/2016;Masculino;38;08/2016;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Homicidio Doloso;Arma De Fogo;10/08/2016;Masculino;38;08/2016;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Homicidio Doloso;Arma De Fogo;07/01/2018;Masculino;52;01/2018;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Roubo Seguido De Morte (Latrocinio);Arma De Fogo;20/04/2018;Masculino;51;04/2018;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Homicidio Doloso;Arma De Fogo;14/09/2016;Masculino;40;09/2016;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Homicidio Doloso;Arma De Fogo;9/07/2014;Masculino;38;07/2014;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Lesao Corporal Seguida De Morte;Arma Branca;18/12/2018;Masculino;38;12/2018;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Homicidio Doloso;Arma De Fogo;21/02/2017;Feminino;35;02/2017;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Aiuaba;Homicidio Doloso;Arma De Fogo;26/06/2018;Masculino;18;06/2018;-40,12316;-6,563298;  21;16207;0.569;3347.7800000000002
Alcantaras;Roubo Seguido De Morte (Latrocinio);Arma Branca;18/04/2015;Masculino;27;04/2015;-40,54464;-3,586984;   5;10773;0.6;3506.5900000000001
Alcantaras;Homicidio Doloso;Arma De Fogo;16/03/2018;Masculino;22;03/2018;-40,54464;-3,586984;   5;10773;0.6;3506.5900000000001
Alcantaras;Homicidio Doloso;Arma Branca;31/01/2018;Masculino;42;01/2018;-40,54464;-3,586984;   5;10773;0.6;3506.5900000000001
Alcantaras;Homicidio Doloso;Arma Branca;27/03/2015;Feminino;41;03/2015;-40,54464;-3,586984;   5;10773;0.6;3506.5900000000001
Alcantaras;Lesao Corporal Seguida De Morte;Outros;22/02/2014;Masculino;62;02/2014;-40,54464;-3,586984;   5;10773;0.6;3506.5900000000001
Altaneira;Homicidio Doloso;Arma De Fogo;13/02/2016;Masculino;25;02/2016;-39,74582;-6,997498;   3;6851;0.602;3590.4000000000001
Altaneira;Homicidio Doloso;Outros;30/12/2015;Masculino;33;12/2015;-39,74582;-6,997498;   3;6851;0.602;3590.4000000000001
Altaneira;Homicidio Doloso;Arma De Fogo;13/02/2016;Masculino;18;02/2016;-39,74582;-6,997498;   3;6851;0.602;3590.4000000000001
Alto Santo;Homicidio Doloso;Arma De Fogo;30/08/2017;Masculino;18;08/2017;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Outros;31/03/2014;Masculino;48;03/2014;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Outros;02/04/2015;Masculino;NA;04/2015;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;19/02/2017;Feminino;24;02/2017;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;14/03/2018;Masculino;22;03/2018;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;26/04/2015;Masculino;47;04/2015;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma Branca;16/02/2014;Masculino;NA;02/2014;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma Branca;26/12/2016;Masculino;44;12/2016;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Outros;21/04/2017;Masculino;24;04/2017;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;16/02/2016;Masculino;23;02/2016;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;24/06/2014;Masculino;17;06/2014;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;16/02/2016;Masculino;21;02/2016;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;01/12/2015;Masculino;18;12/2015;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;26/04/2015;Masculino;NA;04/2015;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;26/09/2017;Masculino;34;09/2017;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;07/01/2017;Masculino;18;01/2017;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma Branca;01/07/2017;Masculino;27;07/2017;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;07/01/2017;Masculino;15;01/2017;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;11/08/2018;Masculino;30;08/2018;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;30/06/2016;Masculino;20;06/2016;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;16/09/2015;Masculino;28;09/2015;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;30/01/2016;Masculino;NA;01/2016;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;24/02/2015;Masculino;NA;02/2015;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;5/05/2015;Masculino;34;05/2015;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;01/07/2015;Masculino;20;07/2015;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;04/02/2017;Masculino;14;02/2017;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;25/01/2014;Masculino;NA;01/2014;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;24/05/2015;Masculino;43;05/2015;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;10/07/2017;Masculino;32;07/2017;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;13/09/2014;Masculino;40;09/2014;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Alto Santo;Homicidio Doloso;Arma De Fogo;13/09/2014;Masculino;18;09/2014;-38,27278;-5,522082;  31;16360;0.601;4712.4499999999998
Amontada;Homicidio Doloso;Arma Branca;03/12/2016;Masculino;34;12/2016;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;12/01/2014;Masculino;30;01/2014;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Outros;14/04/2016;Masculino;NA;04/2016;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma Branca;03/08/2017;Masculino;22;08/2017;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;10/07/2015;Masculino;67;07/2015;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;20/07/2018;Masculino;34;07/2018;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma Branca;21/06/2014;Masculino;72;06/2014;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;13/12/2014;Masculino;28;12/2014;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;13/12/2014;Masculino;43;12/2014;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Roubo Seguido De Morte (Latrocinio);Arma De Fogo;16/10/2018;Masculino;32;10/2018;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Outros;22/12/2017;Masculino;35;12/2017;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;13/10/2017;Masculino;19;10/2017;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;12/06/2015;Masculino;24;06/2015;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma Branca;20/06/2015;Masculino;29;06/2015;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma Branca;17/01/2016;Masculino;18;01/2016;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;10/04/2015;Masculino;17;04/2015;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma Branca;21/06/2015;Masculino;22;06/2015;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma Branca;19/12/2016;Masculino;28;12/2016;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;7/12/2014;Masculino;28;12/2014;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;01/11/2018;Masculino;27;11/2018;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma Branca;09/01/2017;Masculino;50;01/2017;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;1/01/2015;Masculino;47;01/2015;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;12/08/2016;Masculino;43;08/2016;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;10/04/2015;Masculino;53;04/2015;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Outros;24/09/2017;Masculino;25;09/2017;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma Branca;15/06/2015;Masculino;79;06/2015;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;8/11/2014;Masculino;36;11/2014;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;04/03/2018;Masculino;NA;03/2018;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Outros;08/01/2018;Masculino;23;01/2018;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;28/03/2015;Masculino;32;03/2015;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;27/10/2017;Masculino;21;10/2017;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;31/03/2018;Masculino;26;03/2018;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Outros;21/06/2018;Masculino;44;06/2018;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Outros;04/06/2017;Masculino;28;06/2017;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;24/06/2016;Feminino;21;06/2016;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Roubo Seguido De Morte (Latrocinio);Arma Branca;22/05/2016;Masculino;38;05/2016;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;14/02/2017;Masculino;40;02/2017;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;29/09/2014;Masculino;63;09/2014;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;19/12/2017;Masculino;31;12/2017;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Outros;24/01/2016;Masculino;29;01/2016;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Outros;02/07/2015;Masculino;NA;07/2015;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma Branca;08/01/2017;Masculino;21;01/2017;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma Branca;12/01/2014;Masculino;16;01/2014;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Amontada;Homicidio Doloso;Arma De Fogo;28/12/2016;Masculino;28;12/2016;-39,82882;-3,364878;  44;39233;0.606;4669.0200000000004
Antonina Do Norte;Homicidio Doloso;Arma De Fogo;18/10/2016;Masculino;47;10/2016;-39,98239;-6,779688;   5;6984;0.599;4058.2800000000002
Antonina Do Norte;Homicidio Doloso;Arma De Fogo;15/12/2016;Feminino;54;12/2016;-39,98239;-6,779688;   5;6984;0.599;4058.2800000000002
Antonina Do Norte;Homicidio Doloso;Arma De Fogo;14/04/2018;Masculino;33;04/2018;-39,98239;-6,779688;   5;6984;0.599;4058.2800000000002
Antonina Do Norte;Homicidio Doloso;Arma Branca;12/03/2014;Masculino;26;03/2014;-39,98239;-6,779688;   5;6984;0.599;4058.2800000000002
Antonina Do Norte;Homicidio Doloso;Arma Branca;23/04/2015;Feminino;27;04/2015;-39,98239;-6,779688;   5;6984;0.599;4058.2800000000002
Apuiares;Homicidio Doloso;Arma De Fogo;15/11/2014;Masculino;24;11/2014;-39,43042;-3,948019;   9;13927;0.618;3756.1999999999998
Apuiares;Homicidio Doloso;Arma Branca;14/08/2016;Masculino;24;08/2016;-39,43042;-3,948019;   9;13927;0.618;3756.1999999999998
Apuiares;Homicidio Doloso;Arma De Fogo;26/05/2018;Masculino;20;05/2018;-39,43042;-3,948019;   9;13927;0.618;3756.1999999999998
Apuiares;Homicidio Doloso;Arma De Fogo;09/01/2017;Masculino;43;01/2017;-39,43042;-3,948019;   9;13927;0.618;3756.1999999999998
Apuiares;Homicidio Doloso;Arma Branca;12/05/2018;Masculino;31;05/2018;-39,43042;-3,948019;   9;13927;0.618;3756.1999999999998
Apuiares;Homicidio Doloso;Arma De Fogo;03/09/2017;Masculino;18;09/2017;-39,43042;-3,948019;   9;13927;0.618;3756.1999999999998
Apuiares;Homicidio Doloso;Arma Branca;26/07/2018;Feminino;14;07/2018;-39,43042;-3,948019;   9;13927;0.618;3756.1999999999998
Apuiares;Homicidio Doloso;Arma De Fogo;02/05/2018;Masculino;38;05/2018;-39,43042;-3,948019;   9;13927;0.618;3756.1999999999998
Apuiares;Feminicidio;Arma Branca;10/12/2017;Feminino;20;12/2017;-39,43042;-3,948019;   9;13927;0.618;3756.1999999999998
Aquiraz;Homicidio Doloso;Arma De Fogo;20/01/2018;Masculino;23;01/2018;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;07/02/2018;Masculino;19;02/2018;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;11/03/2014;Masculino;NA;03/2014;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;13/07/2014;Masculino;32;07/2014;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;19/12/2016;Masculino;26;12/2016;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;20/09/2018;Masculino;16;09/2018;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma Branca;10/07/2015;Masculino;24;07/2015;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;19/12/2015;Masculino;18;12/2015;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;03/06/2017;Masculino;25;06/2017;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;22/10/2015;Masculino;35;10/2015;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;9/01/2015;Masculino;24;01/2015;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;30/12/2017;Masculino;29;12/2017;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;13/03/2018;Masculino;33;03/2018;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;03/06/2017;Masculino;26;06/2017;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;28-May-2017;Feminino;16;NA;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;19/11/2015;Masculino;31;11/2015;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma Branca;16/09/2018;Masculino;61;09/2018;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;22/07/2017;Feminino;21;07/2017;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;20/01/2018;Feminino;17;01/2018;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma Branca;06/04/2018;Masculino;40;04/2018;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;25/08/2017;Masculino;26;08/2017;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;11/09/2016;Masculino;16;09/2016;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;03/06/2017;Masculino;23;06/2017;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;01/02/2018;Masculino;44;02/2018;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
Aquiraz;Homicidio Doloso;Arma De Fogo;31/03/2015;Masculino;NA;03/2015;-38,38980;-3,906194; 361;72651;0.641;9395.2000000000007
